var15,ind_var5,ind_var8_0,ind_var12_0,ind_var13_0,ind_var30,num_var30_0,num_var30,num_var42,saldo_var30,var36,TARGET
24,1,0,0,0,1,3,3,3,342.69,1,0
45,0,0,0,0,0,0,0,0,0.0,99,0
36,1,0,0,0,1,3,3,3,827.04,1,0
54,1,0,0,0,1,3,3,3,45.0,3,0
47,0,1,0,0,1,3,3,3,1950.0,2,0
42,1,0,1,0,1,6,6,6,6959.28,1,0
25,0,0,0,0,0,3,0,0,0.0,99,0
23,1,0,0,0,1,3,3,3,92.97,99,0
33,1,0,0,0,1,3,3,3,90.0,3,0
32,0,1,0,0,1,3,3,3,393.87,1,0
26,1,0,0,0,1,3,3,3,745.02,1,0
24,1,0,0,0,1,3,3,3,3.0,3,0
41,1,0,0,0,1,6,3,3,300.0,99,0
54,0,0,1,0,1,6,3,3,300813.75,3,0
23,1,0,0,0,1,3,3,3,15.0,2,0
30,0,0,0,0,0,3,0,0,0.0,99,1
36,0,1,0,0,1,3,3,3,12499.05,1,0
59,0,0,0,0,0,3,0,0,0.0,99,1
23,1,0,0,0,1,3,3,3,570.0,1,0
28,0,0,0,0,0,3,0,0,0.0,99,0
54,0,0,0,0,0,3,0,0,0.0,99,0
61,1,0,0,0,1,3,3,3,90.0,2,0
32,1,0,0,0,1,3,3,3,54.24,1,0
28,1,0,0,0,1,3,3,3,30.0,3,0
38,1,0,0,0,1,3,3,3,2169.42,1,0
23,0,0,0,0,0,3,0,0,0.0,99,0
43,1,0,0,0,1,3,3,3,2811.45,3,0
25,0,1,0,0,1,3,3,3,1560.0,3,0
24,1,0,0,0,1,3,3,3,957.99,1,0
27,1,0,0,0,1,3,3,3,3.0,3,0
24,1,0,0,0,1,3,3,3,90.0,3,0
37,1,0,0,0,1,3,3,3,3.0,3,0
62,0,0,0,0,0,3,0,0,0.0,99,0
29,0,0,0,0,0,3,0,0,0.0,3,0
23,1,0,0,0,1,3,3,3,3.0,3,0
47,0,0,1,1,1,9,6,3,120060.0,2,0
24,0,0,0,0,0,3,0,0,0.0,99,0
32,0,0,0,0,0,3,0,0,0.0,1,0
23,0,0,0,0,0,3,0,0,0.0,99,0
31,1,0,0,0,1,3,3,3,3.0,99,0
24,1,0,0,0,1,3,3,3,4.41,2,0
23,1,0,0,0,1,3,3,3,3.0,3,0
25,1,0,0,0,1,3,3,3,30.03,3,0
32,1,0,0,0,1,3,3,3,11429.52,2,0
25,1,0,0,0,1,3,3,3,3.0,99,0
57,0,0,0,0,0,3,0,0,0.0,99,1
23,1,0,0,0,1,3,3,3,90.0,99,0
30,1,0,0,0,1,3,3,3,3.0,3,0
23,1,0,0,0,1,3,3,3,3.0,3,0
23,1,0,0,0,1,3,3,3,3.0,99,0
39,1,0,1,0,1,6,6,6,90112.29,2,0
38,1,0,1,0,1,6,6,6,714.3,1,0
44,1,0,0,0,1,3,3,3,6000.0,1,0
25,1,0,0,0,1,3,3,3,47.01,2,0
53,0,0,0,0,0,3,0,0,0.0,99,0
27,0,0,0,0,0,3,0,0,0.0,99,0
31,1,0,0,0,1,3,3,3,3.0,3,0
78,1,0,0,0,1,3,3,3,27003.0,1,0
31,1,0,0,0,1,3,3,3,231.63,2,0
45,1,0,0,0,1,3,3,3,15.0,3,1
32,1,0,0,0,1,3,3,3,54.84,1,0
31,1,0,0,0,1,3,3,3,63.0,1,0
24,1,0,0,0,1,3,3,3,681.48,2,0
23,0,0,0,0,0,3,0,0,0.0,99,0
23,1,0,0,0,1,3,3,3,3.0,99,0
23,0,0,0,0,0,3,0,0,0.0,99,0
23,1,0,0,0,1,3,3,3,1.89,2,0
24,1,0,0,0,1,3,3,3,3.0,3,0
59,0,1,0,0,1,3,3,3,1.95,1,0
38,1,0,0,0,1,3,3,3,223.77,1,0
53,1,0,0,1,1,6,6,3,4500.0,2,0
37,0,0,0,0,0,3,0,0,0.0,2,1
57,1,0,0,0,1,3,3,3,165.0,1,0
29,0,0,0,0,0,3,0,0,0.0,99,1
27,1,0,0,0,1,3,3,3,60.0,3,0
9,0,0,1,0,1,3,3,3,600.24,99,0
25,1,0,0,0,1,3,3,3,150.0,3,0
29,1,0,0,0,1,3,3,3,3.0,3,0
37,0,0,0,0,0,0,0,0,0.0,99,0
23,1,0,0,0,1,3,3,3,120.84,1,0
36,0,0,1,0,1,6,3,3,3900.0,1,0
49,1,0,0,0,1,3,3,3,167.58,1,0
44,0,0,1,1,1,9,3,0,66639.27,3,0
34,0,0,0,0,0,3,0,0,0.0,99,1
23,0,0,0,0,0,3,0,0,0.0,99,0
24,1,0,0,0,1,3,3,3,3.0,3,0
54,1,0,0,1,1,6,6,3,291519.0,2,0
24,1,0,0,0,1,3,3,3,453.0,1,0
30,1,0,0,0,1,3,3,3,11587.23,2,0
43,1,0,0,0,1,3,3,3,60.0,99,0
23,1,0,0,0,1,3,3,3,15.0,3,0
24,1,0,0,0,1,3,3,3,3.0,3,0
24,1,0,1,0,1,6,6,6,7797.03,3,0
23,0,0,0,0,0,3,0,0,0.0,99,0
45,0,0,0,0,0,3,0,0,0.0,99,0
40,0,0,1,0,1,6,3,3,609442.92,1,0
38,1,0,0,0,1,3,3,3,6000.0,1,0
31,1,0,0,0,1,3,3,3,269.76,99,0
29,0,0,0,0,0,3,0,0,0.0,99,1
24,1,0,0,0,1,3,3,3,3.0,99,0
23,0,0,0,0,0,3,0,0,0.0,99,0
50,1,0,1,1,1,9,6,3,270003.0,1,0
23,0,0,0,0,0,3,0,0,0.0,99,0
33,1,0,0,0,1,3,3,3,0.6,1,0
27,1,0,0,0,1,3,3,3,3.0,99,0
28,1,0,0,0,1,3,3,3,4494.96,1,0
23,1,0,0,0,1,3,3,3,90.0,99,0
33,1,0,0,0,1,3,3,3,3.0,3,0
38,1,0,1,1,1,9,6,3,66060.0,3,0
23,0,0,0,0,0,3,0,0,0.0,99,0
54,0,0,1,0,1,6,3,3,66177.27,3,0
25,1,0,0,0,1,3,3,3,3.0,3,0
41,1,0,1,0,1,6,6,6,66989.82,1,0
69,0,0,0,0,0,3,0,0,0.0,99,0
32,0,0,0,0,0,3,0,0,0.0,99,0
36,0,1,0,0,1,3,3,3,512.76,1,0
23,0,0,0,0,0,3,0,0,0.0,99,0
40,0,0,0,0,0,0,0,0,0.0,99,0
35,1,0,1,0,1,6,6,6,43794.12,1,0
36,1,0,0,0,1,3,3,3,30.0,3,0
23,1,0,0,0,1,3,3,3,3.0,3,0
25,0,0,0,0,0,3,0,0,0.0,99,0
75,1,0,0,0,1,3,3,3,81003.0,2,0
49,0,1,0,0,1,3,3,3,146.94,2,0
26,1,0,0,0,1,3,3,3,3.0,99,0
23,1,0,0,0,1,3,3,3,3.0,3,0
45,0,0,0,0,0,3,0,0,0.0,99,0
35,1,0,0,0,1,3,3,3,1673.64,2,0
23,1,0,0,0,1,3,3,3,3.0,3,0
24,1,0,0,0,1,3,3,3,3.0,3,0
37,1,0,0,0,1,3,3,3,5959.2,1,0
41,1,0,0,0,1,3,3,3,4830.0,2,0
27,0,0,0,0,0,3,0,0,0.0,99,0
31,0,0,0,0,0,3,0,0,0.0,99,0
45,1,0,0,0,1,3,3,3,2654.91,1,0
32,1,0,0,0,1,3,3,3,30.0,99,0
44,1,0,0,0,1,3,3,3,71.76,1,0
23,0,0,0,0,0,3,0,0,0.0,99,0
26,0,0,0,0,0,3,0,0,0.0,99,0
45,0,0,1,1,1,9,3,0,52503.0,3,0
25,1,0,0,0,1,3,3,3,3.0,99,0
28,1,0,0,0,1,3,3,3,3.0,3,0
36,0,0,1,1,1,9,3,0,60003.0,2,0
23,1,0,0,0,1,3,3,3,3.0,99,0
23,1,0,0,0,1,3,3,3,3.0,99,0
23,1,0,0,0,1,3,3,3,0.57,2,0
23,1,0,0,0,1,3,3,3,30.0,3,0
24,1,0,0,0,1,3,3,3,3.0,3,0
23,1,0,0,0,1,3,3,3,3.0,3,0
23,1,0,0,0,1,3,3,3,6.0,99,0
38,1,0,0,0,1,3,3,3,27090.0,2,0
24,1,0,0,0,1,3,3,3,90.0,3,0
23,1,0,0,0,1,3,3,3,3.0,99,0
39,1,0,0,0,1,3,3,3,859.26,1,0
22,1,0,0,0,1,3,3,3,90.0,0,0
26,1,0,0,0,1,3,3,3,3.0,99,0
23,0,0,0,0,0,3,0,0,0.0,99,0
36,0,1,0,1,1,6,6,3,28703.52,1,1
45,1,0,0,0,1,3,3,3,7195.98,3,0
28,0,0,0,0,0,3,0,0,0.0,99,0
29,0,0,0,0,0,3,0,0,0.0,99,0
25,1,0,0,0,1,3,3,3,1888.56,1,0
30,1,0,0,0,1,3,3,3,1795.35,1,0
26,1,0,0,0,1,3,3,3,635.7,1,0
24,1,0,0,0,1,3,3,3,810.0,1,0
26,1,0,0,0,1,3,3,3,3.0,99,0
41,0,0,0,0,0,3,0,0,0.0,99,0
33,1,0,0,0,1,3,3,3,439.86,1,0
35,1,0,0,0,1,3,3,3,3696.24,1,0
37,1,0,0,0,1,3,3,3,4769.07,1,0
39,1,0,0,0,1,3,3,3,1012.11,1,0
23,1,0,0,0,1,3,3,3,867.0,3,0
59,0,1,0,0,1,3,3,3,32.37,99,0
23,0,0,0,0,0,3,0,0,0.0,99,0
28,1,0,0,0,1,3,3,3,15.0,3,0
32,1,0,0,0,1,3,3,3,3.0,3,0
60,1,0,1,0,1,6,6,6,95788.44,2,0
23,0,0,0,0,0,3,0,0,0.0,99,0
23,1,0,0,0,1,3,3,3,6.0,3,0
23,1,0,0,0,1,3,3,3,3.0,99,0
23,1,0,0,0,1,3,3,3,31.5,2,0
23,1,0,0,0,1,3,3,3,3.0,3,0
69,1,0,0,0,1,3,3,3,1525.5,1,0
23,1,0,0,0,1,3,3,3,3.0,99,0
23,1,0,0,0,1,3,3,3,3.0,3,0
35,1,0,1,0,1,6,6,6,27264.3,1,0
23,0,0,0,0,0,3,0,0,0.0,99,0
23,0,0,0,0,0,3,0,0,0.0,99,0
47,1,0,0,0,1,3,3,3,3.0,3,0
29,1,0,0,0,1,3,3,3,3.0,99,0
24,1,0,0,0,1,3,3,3,69.0,3,0
33,1,0,0,0,1,3,3,3,1543.71,1,0
23,1,0,0,0,1,3,3,3,6.0,99,0
24,1,0,0,0,1,3,3,3,3.0,3,0
30,1,0,1,0,1,6,6,6,49293.93,1,0
23,1,0,0,0,1,3,3,3,3.0,99,0
28,0,0,0,0,0,3,0,0,0.0,99,0
28,1,0,0,0,1,3,3,3,3.0,3,0
23,0,0,0,0,0,3,0,0,0.0,99,0
24,1,0,0,0,1,3,3,3,90.0,3,0
39,0,0,1,1,1,9,3,0,39000.0,2,0
27,1,0,0,0,1,3,3,3,2.88,99,0
39,0,0,0,0,0,0,0,0,0.0,99,0
24,1,0,0,0,1,3,3,3,3.0,3,0
27,1,0,0,0,1,3,3,3,3.0,99,0
22,1,0,0,0,1,3,3,3,90.0,3,0
45,1,0,0,0,1,3,3,3,15.0,3,0
60,1,0,0,0,1,3,3,3,3.0,99,0
23,1,0,0,0,1,3,3,3,3.0,3,0
32,1,0,0,0,1,3,3,3,945.15,1,0
32,1,0,0,0,1,3,3,3,90.18,1,0
35,0,0,0,0,0,3,0,0,0.0,99,0
23,0,0,0,0,0,3,0,0,0.0,99,0
23,1,0,0,0,1,3,3,3,90.0,3,0
23,0,0,0,0,0,3,0,0,0.0,99,0
23,1,0,0,0,1,3,3,3,90.0,3,0
27,0,0,0,0,0,3,0,0,0.0,2,0
27,1,0,0,0,1,3,3,3,3.0,3,0
24,0,0,0,0,0,3,0,0,0.0,99,0
29,1,0,0,0,1,3,3,3,90.0,3,0
74,1,0,0,0,1,3,3,3,306.0,2,0
36,1,0,0,0,1,3,3,3,3.0,99,0
24,1,0,0,0,1,3,3,3,3.0,99,0
87,1,0,0,1,1,6,6,3,180003.0,3,0
26,1,0,0,0,1,3,3,3,3.0,99,0
47,1,0,0,1,1,6,6,3,447015.0,1,0
38,1,0,0,0,1,3,3,3,75.66,99,0
42,1,0,1,0,1,6,3,3,3.0,3,0
41,0,0,1,0,1,6,3,3,240275.7,2,0
60,0,0,0,0,0,3,0,0,0.0,99,1
82,0,0,1,0,1,6,3,3,105135.0,2,0
27,1,0,0,0,1,3,3,3,3.0,99,0
50,0,0,0,0,0,3,0,0,0.0,99,0
23,0,0,0,0,0,3,0,0,0.0,99,0
43,1,0,0,0,1,3,3,3,3.0,99,0
31,0,1,0,0,1,3,3,3,6.15,3,0
48,0,0,0,0,0,3,0,0,0.0,99,0
31,1,0,0,0,1,3,3,3,128.52,1,0
23,1,0,0,0,1,3,3,3,120.0,3,0
30,1,0,0,0,1,3,3,3,30.0,3,0
25,1,0,0,0,1,3,3,3,179.1,2,0
31,1,0,0,0,1,3,3,3,1077.81,1,0
24,0,0,0,0,0,3,0,0,0.0,99,0
23,1,0,0,0,1,3,3,3,3.0,3,0
43,0,0,0,0,0,3,0,0,0.0,99,0
32,0,0,0,0,0,3,0,0,0.0,99,0
28,1,0,0,0,1,3,3,3,3.0,3,0
35,1,0,0,0,1,3,3,3,141.66,2,0
43,1,0,0,0,1,6,3,3,150.0,99,0
23,1,0,0,0,1,3,3,3,3.0,3,0
23,1,0,0,0,1,3,3,3,3.0,3,0
24,0,0,0,0,0,3,0,0,0.0,99,0
27,1,0,0,0,1,3,3,3,3.0,99,0
33,1,0,0,0,1,3,3,3,3621.6,1,0
23,0,0,0,0,0,3,0,0,0.0,99,0
26,1,0,0,0,1,3,3,3,90.0,3,0
27,0,0,0,0,0,3,0,0,0.0,99,0
50,0,1,0,0,1,3,3,3,3.0,2,1
24,0,0,0,0,0,3,0,0,0.0,99,0
24,1,0,0,0,1,3,3,3,3.0,3,0
24,1,0,0,0,1,3,3,3,3.0,3,0
25,1,0,0,0,1,3,3,3,585.12,1,0
35,1,0,0,0,1,3,3,3,17.88,1,0
67,1,0,0,0,1,3,3,3,3.0,99,0
23,1,0,0,0,1,3,3,3,60.45,2,0
24,1,0,0,0,1,3,3,3,22.8,99,0
48,1,0,0,1,1,6,6,3,150138.0,2,0
45,0,0,1,1,1,9,6,3,37434.72,3,0
54,1,0,0,0,1,3,3,3,600.0,1,0
24,1,0,0,0,1,3,3,3,3.0,3,0
48,1,0,0,0,1,3,3,3,4710.0,3,0
58,1,0,0,0,1,3,3,3,2.37,1,1
39,1,0,0,0,1,3,3,3,6768.96,2,0
61,1,0,1,1,1,9,6,3,36033.0,3,0
23,1,0,0,0,1,3,3,3,3.0,3,0
25,0,0,0,0,0,3,0,0,0.0,99,0
24,1,0,0,0,1,3,3,3,3.0,3,0
24,0,0,0,0,0,3,0,0,0.0,99,0
48,1,0,0,0,1,3,3,3,210.0,2,0
32,0,0,0,0,0,3,0,0,0.0,99,0
24,1,0,0,0,1,3,3,3,30.0,3,0
29,1,0,0,0,1,3,3,3,767.07,3,0
41,0,1,0,0,1,3,3,3,27.57,1,1
23,1,0,0,0,1,3,3,3,1590.0,1,0
25,1,0,0,0,1,3,3,3,3.0,3,0
24,0,0,0,0,0,3,0,0,0.0,99,0
29,1,0,0,0,1,3,3,3,3.0,99,0
29,1,0,0,0,1,3,3,3,9.0,99,0
24,1,0,0,0,1,3,3,3,90.0,3,0
30,0,0,0,0,0,3,0,0,0.0,99,0
23,0,0,0,0,0,3,0,0,0.0,99,0
27,0,0,0,0,0,3,0,0,0.0,99,0
40,1,0,0,0,1,3,3,3,303.0,1,0
30,1,0,0,0,1,3,3,3,3.0,3,0
23,1,0,0,0,1,3,3,3,304.98,2,0
23,1,0,0,0,1,3,3,3,3.0,99,0
23,0,0,0,0,0,3,0,0,0.0,99,0
36,1,0,0,0,1,3,3,3,97.74,1,0
42,1,0,0,0,1,3,3,3,1350.0,1,0
39,0,0,0,1,1,6,3,0,30000.0,2,1
66,0,0,0,0,0,3,0,0,0.0,99,0
24,0,0,0,0,0,3,0,0,0.0,99,0
34,0,0,1,1,1,9,6,3,192900.0,1,0
36,1,0,0,0,1,3,3,3,14.73,2,0
23,0,0,0,0,0,3,0,0,0.0,99,0
54,1,0,0,1,1,6,6,3,22530.0,3,0
37,0,0,0,0,0,3,0,0,0.0,99,0
23,0,0,0,0,0,3,0,0,0.0,99,0
26,1,0,0,0,1,3,3,3,6.0,3,0
23,1,0,0,0,1,3,3,3,1800.0,2,0
34,1,0,0,0,1,3,3,3,795.45,99,0
23,1,0,0,0,1,3,3,3,3.0,3,0
32,1,0,0,0,1,3,3,3,657.36,1,0
45,1,0,0,0,1,3,3,3,150.0,3,0
27,1,0,0,0,1,3,3,3,3.0,3,0
37,0,1,0,0,1,3,3,3,1530.0,1,0
32,1,0,0,0,1,3,3,3,3.0,3,0
23,1,0,0,0,1,3,3,3,3.0,3,0
23,1,0,0,0,1,3,3,3,90.0,3,0
47,0,0,0,0,0,3,0,0,0.0,99,0
38,0,0,0,0,0,0,0,0,0.0,99,0
36,1,0,0,0,1,3,3,3,3.42,1,0
64,1,0,0,1,1,6,6,3,180660.0,1,0
34,1,0,0,0,1,3,3,3,990.0,1,0
26,0,0,0,0,0,3,0,0,0.0,99,0
23,1,0,0,0,1,3,3,3,3.0,3,0
52,1,0,0,0,1,3,3,3,15.0,3,0
54,0,0,0,1,1,6,3,0,180000.0,2,0
25,1,0,0,0,1,3,3,3,3.0,3,0
28,1,0,0,0,1,3,3,3,3.0,3,0
23,1,0,0,0,1,3,3,3,753.12,1,0
49,1,0,1,0,1,6,3,3,532.41,2,0
24,1,0,0,0,1,3,3,3,3.0,3,0
28,1,0,0,0,1,3,3,3,1.41,3,0
26,1,0,0,0,1,3,3,3,90.0,99,0
46,1,0,1,1,1,9,9,6,222021.27,2,0
25,0,0,0,0,0,3,0,0,0.0,99,0
23,1,0,0,0,1,3,3,3,3.0,99,0
23,1,0,0,0,1,3,3,3,3.0,99,0
27,1,0,0,0,1,3,3,3,3.0,3,0
26,1,0,0,0,1,3,3,3,90.0,3,0
23,1,0,0,0,1,3,3,3,3.0,99,0
27,0,0,0,0,0,3,0,0,0.0,2,1
30,1,0,0,0,1,3,3,3,3.0,3,0
44,1,0,0,1,1,6,6,3,9029.97,2,0
38,1,0,0,0,1,3,3,3,90.0,99,0
69,1,0,0,0,1,3,3,3,9237.39,1,0
23,1,0,0,0,1,3,3,3,3.0,99,0
35,0,0,0,0,0,3,0,0,0.0,99,0
24,0,0,0,0,0,3,0,0,0.0,99,0
56,0,0,0,0,0,3,0,0,0.0,99,0
23,1,0,0,0,1,3,3,3,3.0,99,0
26,1,0,0,0,1,3,3,3,3.0,99,0
28,1,0,0,0,1,3,3,3,3.0,99,0
27,1,0,0,0,1,3,3,3,603.0,1,0
23,0,0,0,0,0,3,0,0,0.0,99,0
23,0,0,0,0,0,3,0,0,0.0,99,0
24,1,0,0,0,1,3,3,3,3.0,3,0
75,0,0,1,0,1,6,3,3,90227.7,3,0
26,1,0,0,0,1,3,3,3,6.0,3,1
49,1,0,0,0,1,3,3,3,69.57,1,0
64,1,0,0,0,1,3,3,3,4350.0,1,0
43,1,0,0,0,1,3,3,3,477.09,99,0
30,0,0,0,0,0,3,0,0,0.0,99,0
23,0,0,0,0,0,3,0,0,0.0,99,0
69,0,0,1,1,1,12,3,0,300000.0,1,0
64,0,0,0,0,0,3,0,0,0.0,99,0
23,0,0,0,0,0,3,0,0,0.0,99,0
31,1,0,0,0,1,6,6,6,2782.29,1,0
23,0,0,0,0,0,3,0,0,0.0,99,0
24,1,0,0,0,1,3,3,3,90.0,99,0
27,1,0,0,0,1,3,3,3,3.0,99,0
35,1,0,0,0,1,3,3,3,53.28,1,0
23,1,0,0,0,1,3,3,3,9.0,99,0
34,1,0,0,0,1,3,3,3,1620.0,2,0
29,1,0,0,0,1,3,3,3,531.15,3,0
34,1,0,0,0,1,3,3,3,8010.0,1,1
23,1,0,0,0,1,3,3,3,3.0,3,0
58,0,0,0,0,0,3,0,0,0.0,99,0
40,0,0,0,0,0,3,0,0,0.0,99,1
23,0,0,0,0,0,3,0,0,0.0,99,0
22,1,0,0,0,1,3,3,3,90.0,99,0
24,1,0,0,0,1,3,3,3,300.0,1,0
23,0,0,0,0,0,3,0,0,0.0,99,0
30,1,0,0,0,1,3,3,3,3.0,3,0
23,1,0,0,0,1,3,3,3,3.0,99,0
24,1,0,0,0,1,3,3,3,90.0,99,0
25,0,0,1,0,0,6,0,0,0.0,1,0
31,0,0,0,0,0,3,0,0,0.0,99,0
23,0,0,0,0,0,3,0,0,0.0,99,0
56,1,0,1,0,1,6,6,6,592384.89,1,0
23,1,0,0,0,1,3,3,3,90.0,3,0
36,0,1,0,0,1,3,3,3,7387.05,1,0
42,0,1,0,0,1,3,3,3,1856.76,2,0
30,0,0,0,0,0,3,0,0,0.0,99,0
28,0,0,0,0,0,3,0,0,0.0,99,0
23,1,0,0,0,1,3,3,3,147.33,1,0
25,1,0,0,0,1,3,3,3,61.44,2,0
38,1,0,0,0,1,3,3,3,120.0,3,0
93,1,0,0,0,1,3,3,3,433.23,2,0
23,0,0,0,0,0,3,0,0,0.0,99,0
81,0,0,0,1,1,9,6,0,297060.0,2,0
25,0,0,0,0,0,3,0,0,0.0,2,0
57,0,0,0,0,0,3,0,0,0.0,99,0
41,0,0,0,0,0,3,0,0,0.0,99,1
24,0,0,0,0,0,3,0,0,0.0,99,0
37,1,0,0,0,1,3,3,3,533.61,1,0
25,1,0,0,0,1,3,3,3,3.0,99,0
23,0,0,0,0,0,3,0,0,0.0,2,0
63,0,0,0,1,1,6,3,0,180000.0,2,0
49,0,0,0,0,0,3,0,0,0.0,99,1
43,1,0,0,1,1,6,6,3,159030.0,2,0
23,0,0,0,0,0,3,0,0,0.0,99,0
23,0,0,0,0,0,3,0,0,0.0,99,0
36,1,0,0,0,1,3,3,3,60.0,2,0
42,0,0,0,0,0,3,0,0,0.0,99,0
34,1,0,0,0,1,3,3,3,1207.02,99,0
27,1,0,0,0,1,3,3,3,90.0,99,0
23,0,0,0,0,0,3,0,0,0.0,99,0
50,1,0,1,0,1,6,6,6,300418.68,2,0
27,1,0,0,0,1,3,3,3,3.0,3,0
23,0,0,0,0,0,3,0,0,0.0,99,0
46,1,0,1,0,1,6,3,3,36009.0,2,0
32,0,0,0,0,0,3,0,0,0.0,99,0
37,0,0,0,0,0,3,0,0,0.0,99,0
26,0,0,0,0,0,3,0,0,0.0,99,1
30,1,0,0,0,1,3,3,3,3.0,2,0
29,1,0,0,0,1,3,3,3,60.0,1,0
26,0,0,0,0,0,3,0,0,0.0,99,0
23,1,0,0,0,1,3,3,3,3.72,1,0
30,0,0,0,0,0,3,0,0,0.0,99,0
30,0,0,0,0,0,3,0,0,0.0,99,0
26,1,0,0,0,1,3,3,3,3.0,99,0
25,1,0,0,0,1,3,3,3,3.0,3,0
48,1,0,0,0,1,3,3,3,34887.03,1,0
23,0,0,0,0,0,3,0,0,0.0,99,0
23,1,0,0,0,1,3,3,3,3.0,3,0
23,1,0,0,0,1,3,3,3,1042.5,1,0
42,0,0,1,0,1,6,3,3,198278.07,1,0
25,0,0,0,0,0,3,0,0,0.0,99,0
23,0,1,1,0,1,6,6,6,36042.0,1,0
48,1,0,0,0,1,3,3,3,4675.08,1,0
26,0,0,0,0,0,3,0,0,0.0,99,0
24,1,0,0,0,1,3,3,3,46.56,1,0
25,1,0,0,0,1,3,3,3,3.0,3,0
23,1,0,0,0,1,3,3,3,194.55,1,0
23,1,0,0,0,1,3,3,3,3.0,2,0
25,1,0,0,0,1,3,3,3,108.57,1,0
42,0,0,0,0,0,3,0,0,0.0,99,0
24,1,0,0,0,1,3,3,3,3.3,99,0
24,0,0,0,0,0,3,0,0,0.0,99,0
43,1,0,1,0,1,6,6,6,300706.8,3,0
24,1,0,0,0,1,3,3,3,3.0,99,0
24,0,0,0,0,0,3,0,0,0.0,99,0
25,1,0,0,0,1,3,3,3,3.0,3,0
28,0,0,0,0,0,3,0,0,0.0,99,0
22,1,0,0,0,1,3,3,3,150.0,99,0
23,1,0,0,0,1,3,3,3,3.0,3,0
24,1,0,0,0,1,3,3,3,123.0,2,0
25,1,0,0,0,1,3,3,3,13.44,2,0
31,1,0,0,0,1,3,3,3,22.8,1,0
48,1,0,1,0,1,6,6,6,49535.76,1,0
40,1,0,0,0,1,3,3,3,212.85,1,0
27,0,0,0,0,0,3,0,0,0.0,99,0
23,0,0,0,0,0,3,0,0,0.0,99,0
71,1,0,0,0,1,3,3,3,399.09,2,0
23,0,0,0,0,0,3,0,0,0.0,99,0
56,0,0,0,0,0,3,0,0,0.0,3,0
46,1,0,0,1,1,6,6,3,53343.15,3,0
28,1,0,0,0,1,3,3,3,185.4,3,0
40,1,0,0,0,1,3,3,3,109.14,1,0
23,1,0,0,0,1,3,3,3,90.0,99,0
25,1,0,0,0,1,3,3,3,3.0,99,0
57,1,0,0,0,1,3,3,3,1500.0,2,0
29,1,0,0,0,1,3,3,3,15.0,99,0
22,1,0,0,0,1,3,3,3,6.0,0,0
80,0,0,0,0,0,3,0,0,0.0,99,0
23,1,0,0,0,1,3,3,3,3.0,3,0
35,1,0,0,0,1,3,3,3,834.63,1,0
73,0,0,0,0,0,3,0,0,0.0,99,0
50,1,0,1,1,1,9,6,3,36015.0,3,0
23,1,0,0,0,1,3,3,3,3.0,3,0
46,0,0,0,0,0,3,0,0,0.0,99,0
25,0,0,0,0,0,3,0,0,0.0,99,0
29,1,0,0,0,1,3,3,3,3.0,3,0
25,1,0,0,0,1,3,3,3,90.0,3,0
24,1,0,0,0,1,3,3,3,3.0,99,0
27,0,0,0,0,0,3,0,0,0.0,99,0
27,1,0,0,0,1,3,3,3,3.0,3,0
23,1,0,0,0,1,3,3,3,3.0,3,0
51,1,0,1,0,1,6,3,3,7956.0,1,0
26,1,0,0,0,1,3,3,3,90.0,3,0
23,0,0,0,0,0,3,0,0,0.0,99,0
24,1,0,0,0,1,3,3,3,3.0,99,0
27,1,0,0,0,1,3,3,3,791.64,99,0
78,1,0,0,0,1,3,3,3,300.0,3,0
23,0,0,0,0,0,3,0,0,0.0,99,0
23,1,0,0,0,1,3,3,3,15.0,3,0
43,1,0,0,0,1,3,3,3,46.47,1,0
44,1,0,0,0,1,3,3,3,105.0,1,0
29,1,0,0,0,1,3,3,3,3.0,3,0
23,0,0,0,0,0,3,0,0,0.0,99,0
40,1,0,0,0,1,3,3,3,120.0,1,1
40,1,0,0,0,1,3,3,3,7.23,1,0
23,1,0,0,0,1,3,3,3,3.0,3,0
45,1,0,0,1,1,6,6,3,66015.0,2,0
24,0,0,0,0,0,3,0,0,0.0,99,0
34,1,0,0,0,1,3,3,3,4796.22,1,0
24,1,0,0,0,1,3,3,3,3.0,3,0
24,1,0,0,0,1,3,3,3,3.0,99,0
23,1,0,0,0,1,3,3,3,3.0,3,0
23,1,0,0,0,1,3,3,3,3.0,3,0
24,1,0,0,0,1,3,3,3,3.0,2,0
66,0,0,0,0,0,3,0,0,0.0,99,0
23,0,0,0,0,0,3,0,0,0.0,99,0
23,1,0,0,0,1,3,3,3,90.0,3,0
43,1,0,0,0,1,3,3,3,60.0,2,0
22,1,0,0,0,1,3,3,3,3.0,0,0
31,1,0,0,0,1,3,3,0,-33.0,2,1
23,1,0,0,0,1,3,3,3,3.0,3,0
24,1,0,0,0,1,3,3,3,3.0,99,0
26,1,0,0,0,1,3,3,3,60.0,2,0
38,1,0,0,0,1,3,3,3,119.43,2,1
29,0,0,0,0,0,3,0,0,0.0,99,0
53,1,0,0,0,1,3,3,3,3330.0,2,0
23,1,0,0,0,1,3,3,3,3.0,2,0
24,1,0,0,0,1,3,3,3,3.0,3,0
24,0,0,0,0,0,3,0,0,0.0,99,0
24,0,0,0,0,0,3,0,0,0.0,99,0
27,0,0,0,0,0,3,0,0,0.0,99,0
37,0,0,0,0,0,3,0,0,0.0,99,0
